"ID_LEKI","NAZWA"
5351,"Aminodral"
5352,"Avamys"
5353,"Nolicin"
5354,"Acatar Zatoki"
5355,"Apap Extra"
5356,"Apap Extra"
5357,"Acidolac"
5358,"Aminodral"
5359,"Aminodral"
5360,"Acatar Zatoki"
5361,"Diprophos"
5362,"Otrivin"
5363,"Prostaforce"
5364,"Aminodral"
5365,"Acatar Zatoki"
5366,"Polopiryna"
5367,"Avamys"
5368,"Aminodral"
5369,"Acatar Zatoki"
5370,"Polopiryna"
5371,"Apap Extra"
5372,"Berodual"
5373,"Tarproxen"
5374,"Aminodral"
5375,"Buprenorfina"
5376,"Avamys"
5377,"Otrivin"
5378,"Acatar Zatoki"
5379,"Otrivin"
5380,"Aprofen"
5381,"Diprophos"
5382,"Otrivin"
5383,"Prostaforce"
5384,"Diprophos"
5385,"DicloDuo"
5386,"Tritace"
5387,"Buprenorfina"
5388,"Tritace"
5389,"Prostaforce"
5390,"Ecomer"
5391,"Apap Extra"
5392,"Nolicin"
3691,"Buprenorfina"
3692,"Prostaforce"
3693,"Acidolac"
3694,"Espumisan"
3695,"Avamys"
3696,"Altacet"
3697,"Acidolac"
3698,"Apap Extra"
3699,"Algomed"
3700,"Berodual"
3701,"Aprofen"
3702,"Aprofen"
3703,"Berodual"
3704,"Prostaforce"
3705,"Otrivin"
3706,"Espumisan"
3707,"Algomed"
3708,"Tarproxen"
3709,"Epiduo"
3710,"Tarproxen"
3711,"Acidolac"
3712,"Epiduo"
3713,"Apap Extra"
3714,"Ecomer"
3715,"Tritace"
3716,"Diprophos"
3717,"Buprenorfina"
3718,"Aminodral"
3719,"Prostaforce"
3720,"Tarproxen"
3721,"Acatar Zatoki"
3722,"Nolicin"
3723,"Otrivin"
3724,"Aminodral"
3725,"Polopiryna"
3726,"Espumisan"
3727,"Buprenorfina"
3728,"Otrivin"
3729,"Polopiryna"
3730,"Polopiryna"
3731,"Acatar Zatoki"
3732,"Altacet"
3733,"Algomed"
3734,"Diprophos"
3735,"Epiduo"
3736,"Avamys"
3737,"Diprophos"
3738,"Algomed"
3739,"Otrivin"
3740,"Roswera"
3741,"Apap Extra"
3742,"Acidolac"
3743,"Buderhin"
3744,"Algomed"
3745,"Ecomer"
3746,"Avamys"
3747,"Mucofluid"
3748,"Aminodral"
3749,"Tritace"
3750,"DicloDuo"
3751,"Berodual"
3752,"Buprenorfina"
3753,"Acidolac"
3754,"Buderhin"
3755,"Acidolac"
3756,"Altacet"
3757,"Avamys"
3758,"Diprophos"
3759,"Epiduo"
3760,"Espumisan"
3761,"Avamys"
3762,"Tritace"
3763,"Otrivin"
3764,"Tritace"
3765,"Polopiryna"
3766,"DicloDuo"
3767,"Acidolac"
3768,"DicloDuo"
3769,"Buprenorfina"
3770,"Espumisan"
3771,"Buprenorfina"
3772,"Espumisan"
3773,"Prostaforce"
3774,"Mucofluid"
3775,"Apap Extra"
3776,"DicloDuo"
3777,"Otrivin"
3778,"Tritace"
3779,"DicloDuo"
3780,"Espumisan"
3781,"Prostaforce"
3782,"Epiduo"
3783,"Berodual"
3784,"Altacet"
3785,"Berodual"
3786,"Altacet"
3787,"Otrivin"
3788,"Apap Extra"
3789,"Otrivin"
3790,"Otrivin"
3791,"Espumisan"
3792,"Acatar Zatoki"
3793,"Otrivin"
3794,"Roswera"
3795,"Aprofen"
3796,"Ecomer"
3797,"Diprophos"
3798,"Diprophos"
3799,"Espumisan"
3800,"Epiduo"
3801,"Tritace"
3802,"Aminodral"
3803,"Ecomer"
3804,"Mucofluid"
3805,"Otrivin"
3806,"Apap Extra"
3807,"Ecomer"
3808,"Diprophos"
3809,"Buderhin"
3810,"Apap Extra"
3811,"Aprofen"
3812,"Tarproxen"
3813,"Acidolac"
3814,"Diprophos"
3815,"Otrivin"
3816,"Prostaforce"
3817,"Apap Extra"
3818,"Nolicin"
3819,"Espumisan"
3820,"Aprofen"
3821,"Tritace"
3822,"Espumisan"
3823,"Epiduo"
3824,"Berodual"
3825,"Buprenorfina"
3826,"Otrivin"
3827,"Buderhin"
3828,"DicloDuo"
3829,"Ecomer"
3830,"Epiduo"
3831,"Avamys"
3832,"Acatar Zatoki"
3833,"Acatar Zatoki"
3834,"Tarproxen"
3835,"Roswera"
3836,"Aprofen"
3837,"Apap Extra"
3838,"Epiduo"
3839,"Altacet"
3840,"Tritace"
3841,"Acatar Zatoki"
3842,"Algomed"
3843,"Aminodral"
3844,"Espumisan"
3845,"Nolicin"
3846,"DicloDuo"
3847,"Algomed"
3848,"Tarproxen"
3849,"Ecomer"
3850,"Algomed"
3851,"Ecomer"
3852,"Tritace"
3853,"Mucofluid"
3854,"Aminodral"
3855,"Nolicin"
3856,"Nolicin"
3857,"Buderhin"
3858,"Acatar Zatoki"
3859,"Mucofluid"
3860,"DicloDuo"
3861,"Acidolac"
3862,"DicloDuo"
3863,"Avamys"
3864,"Algomed"
3865,"Algomed"
3866,"Diprophos"
3867,"Diprophos"
3868,"Roswera"
3869,"Otrivin"
3870,"Prostaforce"
3871,"Algomed"
3872,"Acidolac"
3873,"Buderhin"
3874,"Aprofen"
3875,"Algomed"
3876,"Acidolac"
3877,"Tarproxen"
3878,"Prostaforce"
3879,"Aminodral"
3880,"Aprofen"
3881,"DicloDuo"
3882,"Tritace"
3883,"Avamys"
3884,"Algomed"
3885,"Epiduo"
3886,"Otrivin"
3887,"Altacet"
3888,"Nolicin"
3889,"Nolicin"
3890,"Roswera"
3891,"Otrivin"
3892,"Diprophos"
3893,"Buderhin"
3894,"Mucofluid"
3895,"Buprenorfina"
3896,"Roswera"
3897,"Acatar Zatoki"
3898,"Apap Extra"
3899,"Algomed"
3900,"Tritace"
3901,"Otrivin"
3902,"Tritace"
3903,"Berodual"
3904,"Tritace"
3905,"Apap Extra"
3906,"DicloDuo"
3907,"Avamys"
3908,"Aprofen"
3909,"Acidolac"
3910,"Diprophos"
3911,"Espumisan"
3912,"Buprenorfina"
3913,"Aminodral"
3914,"Epiduo"
3915,"DicloDuo"
3916,"Avamys"
3917,"Berodual"
3918,"Espumisan"
3919,"Espumisan"
3920,"Otrivin"
3921,"Roswera"
3922,"Tarproxen"
3923,"Mucofluid"
3924,"Acidolac"
3925,"Diprophos"
3926,"Altacet"
3927,"Tritace"
3928,"Diprophos"
3929,"Buprenorfina"
3930,"Mucofluid"
3931,"Acatar Zatoki"
3932,"Otrivin"
3933,"Tritace"
3934,"Espumisan"
3935,"Apap Extra"
3936,"Diprophos"
3937,"Epiduo"
3938,"Aminodral"
3939,"Ecomer"
3940,"Altacet"
3941,"Aminodral"
3942,"Acidolac"
3943,"Algomed"
3944,"Acidolac"
3945,"Nolicin"
3946,"Avamys"
3947,"Ecomer"
3948,"Mucofluid"
3949,"Buprenorfina"
3950,"Epiduo"
3951,"Espumisan"
3952,"Espumisan"
3953,"Altacet"
3954,"Aminodral"
3955,"Aminodral"
3956,"Ecomer"
3957,"DicloDuo"
3958,"Nolicin"
3959,"Espumisan"
3960,"Algomed"
3961,"Avamys"
3962,"Roswera"
3963,"Buprenorfina"
3964,"Altacet"
3965,"Acatar Zatoki"
3966,"Espumisan"
3967,"Apap Extra"
3968,"Epiduo"
3969,"Nolicin"
3970,"Prostaforce"
3971,"Diprophos"
3972,"Otrivin"
3973,"Espumisan"
3974,"Berodual"
3975,"Aminodral"
3976,"Espumisan"
3977,"Mucofluid"
3978,"Tritace"
3979,"Acidolac"
3980,"Diprophos"
3981,"Tarproxen"
3982,"Diprophos"
3983,"Aprofen"
3984,"Ecomer"
3985,"Altacet"
3986,"Buprenorfina"
3987,"Acidolac"
3988,"Nolicin"
3989,"Nolicin"
3990,"Tarproxen"
3991,"Mucofluid"
3992,"Espumisan"
3993,"Avamys"
3994,"Buderhin"
3995,"Espumisan"
3996,"Tarproxen"
3997,"Nolicin"
3998,"Buderhin"
3999,"Buprenorfina"
4000,"Epiduo"
4001,"Otrivin"
4002,"Mucofluid"
4003,"Berodual"
4004,"Diprophos"
4005,"Epiduo"
4006,"DicloDuo"
4007,"Ecomer"
4008,"Aprofen"
4009,"Diprophos"
4010,"Ecomer"
4011,"Algomed"
4012,"Diprophos"
4013,"Mucofluid"
4014,"Algomed"
4015,"Buprenorfina"
4016,"Tritace"
4017,"DicloDuo"
4018,"Aminodral"
4019,"Aprofen"
4020,"Tritace"
4021,"Espumisan"
4022,"Nolicin"
4023,"Buprenorfina"
4024,"Tritace"
4025,"Diprophos"
4026,"Prostaforce"
4027,"Avamys"
4028,"Roswera"
4029,"Polopiryna"
4030,"Espumisan"
4031,"Avamys"
4032,"Altacet"
4033,"Aprofen"
4034,"Nolicin"
4035,"Tritace"
4036,"Nolicin"
4037,"Diprophos"
4038,"Tritace"
4039,"Berodual"
4040,"Berodual"
4041,"Prostaforce"
4042,"Polopiryna"
4043,"Acatar Zatoki"
4044,"Altacet"
4045,"Acidolac"
4046,"Nolicin"
4047,"Berodual"
4048,"Apap Extra"
4049,"Epiduo"
4050,"Berodual"
4051,"Aminodral"
4052,"Algomed"
4053,"Polopiryna"
4054,"Aminodral"
4055,"Polopiryna"
4056,"Tritace"
4057,"DicloDuo"
4058,"Espumisan"
4059,"Algomed"
4060,"DicloDuo"
4061,"DicloDuo"
4062,"Aprofen"
4063,"Tritace"
4064,"Apap Extra"
4065,"Tarproxen"
4066,"Mucofluid"
4067,"Apap Extra"
4068,"Algomed"
4069,"Ecomer"
4070,"Prostaforce"
4071,"Aprofen"
4072,"Prostaforce"
4073,"Ecomer"
4074,"Algomed"
4075,"DicloDuo"
4076,"Acatar Zatoki"
4077,"Buderhin"
4078,"Acatar Zatoki"
4079,"Tarproxen"
4080,"Epiduo"
4081,"Ecomer"
4082,"Mucofluid"
4083,"Apap Extra"
4084,"Avamys"
4085,"Acatar Zatoki"
4086,"Prostaforce"
4087,"Roswera"
4088,"Nolicin"
4089,"Aprofen"
4090,"Buderhin"
4091,"Tritace"
4092,"Otrivin"
4093,"Avamys"
4094,"Algomed"
4095,"Espumisan"
4096,"Buprenorfina"
4097,"Acatar Zatoki"
4098,"Otrivin"
4099,"Diprophos"
4100,"Apap Extra"
4101,"Otrivin"
4102,"Mucofluid"
4103,"Aminodral"
4104,"Acidolac"
4105,"Espumisan"
4106,"Roswera"
4107,"Tritace"
4108,"Aminodral"
4109,"Prostaforce"
4110,"Espumisan"
4111,"Acatar Zatoki"
4112,"Ecomer"
4113,"Polopiryna"
4114,"Espumisan"
4115,"Ecomer"
4116,"Berodual"
4117,"Apap Extra"
4118,"Acidolac"
4119,"Espumisan"
4120,"Espumisan"
4121,"Epiduo"
4122,"Avamys"
4123,"Mucofluid"
4124,"Buprenorfina"
4125,"Tarproxen"
4126,"Berodual"
4127,"Algomed"
4128,"Altacet"
4129,"Diprophos"
4130,"Altacet"
4131,"Prostaforce"
4132,"Tritace"
4133,"Roswera"
4134,"Aprofen"
4135,"Epiduo"
4136,"Tarproxen"
4137,"Polopiryna"
4138,"Aminodral"
4139,"Epiduo"
4140,"Altacet"
4141,"DicloDuo"
4142,"Avamys"
4143,"DicloDuo"
4144,"Otrivin"
4145,"Tarproxen"
4146,"Diprophos"
4147,"Buderhin"
4148,"Polopiryna"
4149,"Epiduo"
4150,"Avamys"
4151,"DicloDuo"
4152,"Apap Extra"
4153,"Polopiryna"
4154,"Aprofen"
4155,"Mucofluid"
4156,"DicloDuo"
4157,"Avamys"
4158,"Acatar Zatoki"
4159,"Espumisan"
4160,"Acatar Zatoki"
4161,"Acidolac"
4162,"Tarproxen"
4163,"Espumisan"
4164,"Espumisan"
4165,"Tritace"
4166,"Algomed"
4167,"Tritace"
4168,"Algomed"
4169,"Diprophos"
4170,"Buderhin"
4171,"Aprofen"
4172,"Diprophos"
4173,"Tarproxen"
4174,"Epiduo"
4175,"Buderhin"
4176,"Epiduo"
4177,"Mucofluid"
4178,"Algomed"
4179,"Buderhin"
4180,"Berodual"
4181,"Nolicin"
4182,"Tritace"
4183,"Roswera"
4184,"Tarproxen"
4185,"Tritace"
4186,"Aminodral"
4187,"Algomed"
4188,"Roswera"
4189,"Tritace"
4190,"Tritace"
4191,"Tarproxen"
4192,"Aminodral"
4193,"Acidolac"
4194,"Berodual"
4195,"Algomed"
4196,"Berodual"
4197,"Acidolac"
4198,"Aminodral"
4199,"Acatar Zatoki"
4200,"Roswera"
4201,"Acatar Zatoki"
4202,"Roswera"
4203,"Prostaforce"
4204,"Otrivin"
4205,"Aprofen"
4206,"Ecomer"
4207,"Acidolac"
4208,"Altacet"
4209,"Epiduo"
4210,"Roswera"
4211,"Altacet"
4212,"Ecomer"
4213,"Roswera"
4214,"Altacet"
4215,"Ecomer"
4216,"Buprenorfina"
4217,"Aprofen"
4218,"DicloDuo"
4219,"Buderhin"
4220,"Aprofen"
4221,"Tritace"
4222,"Buprenorfina"
4223,"Mucofluid"
4224,"Buderhin"
4225,"Acidolac"
4226,"Nolicin"
4227,"Polopiryna"
4228,"Prostaforce"
4229,"Altacet"
4230,"Espumisan"
4231,"Roswera"
4232,"Diprophos"
4233,"Berodual"
4234,"Ecomer"
4235,"Tritace"
4236,"Roswera"
4237,"Tarproxen"
4238,"Mucofluid"
4239,"Aprofen"
4240,"Otrivin"
4241,"Altacet"
4242,"Espumisan"
4243,"Acidolac"
4244,"DicloDuo"
4245,"Apap Extra"
4246,"Nolicin"
4247,"Tritace"
4248,"Otrivin"
4249,"Altacet"
4250,"Prostaforce"
4251,"Aminodral"
4252,"Buprenorfina"
4253,"Roswera"
4254,"Altacet"
4255,"Algomed"
4256,"Algomed"
4257,"Nolicin"
4258,"Berodual"
4259,"Otrivin"
4260,"Tarproxen"
6814,"Diprophos"
6815,"Buderhin"
6816,"Avamys"
6817,"Berodual"
6818,"Ecomer"
6819,"Avamys"
6820,"Prostaforce"
6821,"Avamys"
6822,"Buderhin"
6823,"Ecomer"
6824,"Prostaforce"
6825,"Polopiryna"
6826,"Roswera"
6827,"Altacet"
6828,"Buderhin"
6829,"Prostaforce"
6830,"Berodual"
6831,"Espumisan"
6832,"Prostaforce"
6833,"Apap Extra"
6834,"Tarproxen"
6835,"Altacet"
6836,"Otrivin"
6837,"Buderhin"
6838,"Mucofluid"
6839,"Ecomer"
6840,"Roswera"
6841,"Espumisan"
6842,"Otrivin"
6843,"Acidolac"
6844,"Tritace"
6845,"Apap Extra"
6846,"Nolicin"
6847,"Berodual"
6848,"Epiduo"
6849,"Nolicin"
6850,"Berodual"
6851,"Buderhin"
6852,"DicloDuo"
6853,"Aminodral"
6854,"Mucofluid"
6855,"Acidolac"
6856,"Ecomer"
6857,"Tarproxen"
6858,"Diprophos"
6859,"DicloDuo"
6860,"Espumisan"
6861,"Diprophos"
6862,"Ecomer"
6863,"Polopiryna"
6864,"Berodual"
6865,"Otrivin"
6866,"Mucofluid"
6867,"Nolicin"
6868,"Tritace"
6869,"Prostaforce"
6870,"Prostaforce"
6871,"Tritace"
6872,"Espumisan"
6873,"Espumisan"
6874,"Tarproxen"
6875,"Acatar Zatoki"
6876,"Epiduo"
6877,"Roswera"
6878,"DicloDuo"
6879,"Berodual"
6880,"Avamys"
6881,"Aminodral"
6882,"Diprophos"
6883,"DicloDuo"
6884,"Otrivin"
6885,"Buderhin"
6886,"Roswera"
6887,"DicloDuo"
6888,"Otrivin"
6889,"Aminodral"
6890,"Prostaforce"
6891,"Ecomer"
6892,"Aminodral"
6893,"Apap Extra"
6894,"Buprenorfina"
6895,"Nolicin"
6896,"Epiduo"
6897,"Tritace"
6898,"Apap Extra"
6899,"Tritace"
6900,"Aprofen"
6901,"Tritace"
6902,"Berodual"
6903,"Tritace"
6904,"Aminodral"
6905,"Acidolac"
6906,"Polopiryna"
6907,"Nolicin"
6908,"Otrivin"
6909,"Roswera"
6910,"Epiduo"
6911,"DicloDuo"
6912,"Apap Extra"
6913,"Berodual"
6914,"Buderhin"
6915,"Avamys"
6916,"Buprenorfina"
6917,"Apap Extra"
6918,"Mucofluid"
6919,"Roswera"
6920,"Buderhin"
6921,"Espumisan"
6922,"Aminodral"
6923,"Tarproxen"
6924,"Apap Extra"
6925,"Diprophos"
6926,"Aprofen"
6927,"Espumisan"
6928,"Tarproxen"
6929,"Aminodral"
6930,"Buprenorfina"
6931,"Epiduo"
6932,"Prostaforce"
6933,"Algomed"
6934,"Prostaforce"
6935,"Tritace"
6936,"Espumisan"
6937,"Acatar Zatoki"
6938,"Polopiryna"
6939,"Acidolac"
6940,"Algomed"
6941,"Tritace"
6942,"DicloDuo"
6943,"Berodual"
6944,"Diprophos"
6945,"Prostaforce"
6946,"Ecomer"
6947,"Otrivin"
6948,"Roswera"
6949,"Buprenorfina"
6950,"Apap Extra"
6951,"Aminodral"
6952,"Altacet"
6953,"Altacet"
6954,"Mucofluid"
6955,"Berodual"
6956,"Aminodral"
6957,"Altacet"
6958,"Aminodral"
6959,"Polopiryna"
6960,"Buprenorfina"
6961,"Epiduo"
6962,"DicloDuo"
6963,"Buprenorfina"
6964,"Ecomer"
6965,"Tritace"
6966,"Avamys"
6967,"Roswera"
6968,"Polopiryna"
6969,"Prostaforce"
6970,"Avamys"
6971,"Aminodral"
6972,"Tritace"
6973,"Nolicin"
6974,"DicloDuo"
6975,"Ecomer"
6976,"Acatar Zatoki"
6977,"Avamys"
6978,"Berodual"
6979,"Tritace"
6980,"DicloDuo"
6981,"Avamys"
6982,"Algomed"
6983,"DicloDuo"
6984,"Prostaforce"
6985,"Acidolac"
6986,"Tarproxen"
6987,"Prostaforce"
6988,"Prostaforce"
6989,"Algomed"
6990,"Otrivin"
6991,"Buprenorfina"
6992,"Mucofluid"
6993,"Aminodral"
6994,"Prostaforce"
6995,"Tritace"
6996,"Epiduo"
6997,"Buprenorfina"
6998,"Aminodral"
6999,"Aminodral"
7000,"Otrivin"
7001,"Espumisan"
7002,"DicloDuo"
7003,"Aminodral"
7004,"Acatar Zatoki"
7005,"Avamys"
7006,"Prostaforce"
7007,"Acidolac"
7008,"Avamys"
7009,"Tarproxen"
7010,"Apap Extra"
7011,"Mucofluid"
7012,"Buprenorfina"
7013,"Buderhin"
7014,"Mucofluid"
7015,"Prostaforce"
7016,"Avamys"
7017,"Algomed"
7018,"Epiduo"
7019,"Tritace"
7020,"Prostaforce"
7021,"Apap Extra"
7022,"Nolicin"
7023,"Polopiryna"
7024,"Nolicin"
7025,"Nolicin"
7026,"Algomed"
7027,"Polopiryna"
7028,"Epiduo"
7029,"Apap Extra"
7030,"Berodual"
7031,"Tarproxen"
7032,"Buprenorfina"
7033,"Ecomer"
7034,"DicloDuo"
7035,"Roswera"
7036,"Nolicin"
7037,"Avamys"
7038,"Buderhin"
7039,"Buprenorfina"
7040,"Mucofluid"
7041,"Aminodral"
7042,"Avamys"
7043,"Aminodral"
7044,"Espumisan"
7045,"DicloDuo"
7046,"Nolicin"
7047,"DicloDuo"
7048,"Berodual"
7049,"Ecomer"
7050,"Nolicin"
7051,"Buprenorfina"
7052,"Prostaforce"
7053,"Otrivin"
7054,"Buprenorfina"
7055,"Apap Extra"
7056,"Algomed"
7057,"Apap Extra"
7058,"DicloDuo"
7059,"Polopiryna"
7060,"Acatar Zatoki"
7061,"Nolicin"
7062,"Avamys"
7063,"Berodual"
7064,"Mucofluid"
7065,"Aminodral"
7066,"Avamys"
7067,"Epiduo"
7068,"Buprenorfina"
7069,"Buderhin"
7070,"DicloDuo"
7071,"Prostaforce"
7072,"Aminodral"
7073,"Roswera"
7074,"Buderhin"
7075,"Aprofen"
7076,"Aprofen"
7077,"Prostaforce"
7078,"DicloDuo"
7079,"Espumisan"
7080,"Apap Extra"
7081,"Aminodral"
7082,"Ecomer"
7083,"Diprophos"
7084,"Algomed"
7085,"Aprofen"
7086,"Acatar Zatoki"
7087,"Aminodral"
7088,"DicloDuo"
7089,"Altacet"
7090,"Otrivin"
7091,"Buprenorfina"
7092,"Acidolac"
7093,"Roswera"
7094,"Altacet"
7095,"Mucofluid"
7096,"Ecomer"
7097,"Altacet"
7098,"Berodual"
7099,"Ecomer"
7100,"Aprofen"
7101,"Apap Extra"
7102,"Diprophos"
7103,"Diprophos"
7104,"Avamys"
7105,"Tritace"
7106,"Otrivin"
7107,"Ecomer"
7108,"Prostaforce"
7109,"Apap Extra"
7110,"Nolicin"
7111,"Nolicin"
7112,"DicloDuo"
7113,"Otrivin"
7114,"Altacet"
7115,"Diprophos"
7116,"Algomed"
7117,"Epiduo"
7118,"Acatar Zatoki"
7119,"Diprophos"
7120,"Tritace"
7121,"DicloDuo"
7122,"Buderhin"
7123,"Epiduo"
7124,"Avamys"
7125,"Altacet"
7126,"Polopiryna"
7127,"Altacet"
7128,"Prostaforce"
7129,"Prostaforce"
7130,"Acidolac"
7131,"Buprenorfina"
7132,"Prostaforce"
7133,"Ecomer"
7134,"Buderhin"
7135,"Aprofen"
7136,"Tarproxen"
7137,"Apap Extra"
7138,"Diprophos"
7139,"Epiduo"
7140,"Avamys"
7141,"Tarproxen"
7142,"Ecomer"
7143,"Diprophos"
7144,"DicloDuo"
7145,"Aminodral"
7146,"Avamys"
7147,"Polopiryna"
7148,"Polopiryna"
7149,"DicloDuo"
7150,"Nolicin"
7151,"Aprofen"
7152,"Buderhin"
7153,"Tarproxen"
7154,"Nolicin"
7155,"Buprenorfina"
7156,"Acatar Zatoki"
7157,"Acatar Zatoki"
7158,"Aprofen"
7159,"Tarproxen"
7160,"Algomed"
7161,"Nolicin"
7162,"Diprophos"
7163,"Roswera"
7164,"Roswera"
7165,"Acatar Zatoki"
7166,"Ecomer"
7167,"Tritace"
7168,"Epiduo"
7169,"Aprofen"
7170,"Roswera"
7171,"Altacet"
7172,"Diprophos"
7173,"Acidolac"
7174,"Altacet"
7175,"Avamys"
7176,"Berodual"
7177,"Polopiryna"
7178,"Algomed"
7179,"Acidolac"
7180,"Buprenorfina"
7181,"Nolicin"
7182,"Avamys"
7183,"Tritace"
7184,"Buprenorfina"
7185,"Avamys"
7186,"Acidolac"
7187,"Buprenorfina"
7188,"Altacet"
7189,"Apap Extra"
7190,"Espumisan"
7191,"Aprofen"
7192,"Altacet"
7193,"Tarproxen"
7194,"Apap Extra"
7195,"Roswera"
7196,"Diprophos"
7197,"Prostaforce"
7198,"Altacet"
7199,"DicloDuo"
7200,"Mucofluid"
7201,"DicloDuo"
7202,"DicloDuo"
7203,"Otrivin"
7204,"Berodual"
7205,"Mucofluid"
7206,"Avamys"
7207,"Tarproxen"
7208,"Otrivin"
7209,"Tarproxen"
7210,"Prostaforce"
7211,"Mucofluid"
7212,"Polopiryna"
7213,"Algomed"
7214,"Acatar Zatoki"
7215,"Mucofluid"
7216,"Avamys"
7217,"Apap Extra"
7218,"Berodual"
7219,"Epiduo"
7220,"Polopiryna"
7221,"Aprofen"
7222,"Altacet"
7223,"Ecomer"
7224,"Berodual"
7225,"Apap Extra"
7226,"Aprofen"
7227,"Epiduo"
7228,"Avamys"
7229,"Acatar Zatoki"
7230,"Buderhin"
7231,"Apap Extra"
7232,"Algomed"
7233,"Nolicin"
7234,"Berodual"
7235,"Aminodral"
7236,"Prostaforce"
7237,"Diprophos"
7238,"Buprenorfina"
7239,"Otrivin"
7240,"Acatar Zatoki"
7241,"Buprenorfina"
7242,"Diprophos"
7243,"Tritace"
7244,"Tarproxen"
7245,"Diprophos"
7246,"Apap Extra"
7247,"Polopiryna"
7248,"Buderhin"
7249,"Aprofen"
7250,"Otrivin"
7251,"Berodual"
7252,"Otrivin"
7253,"Nolicin"
7254,"Tarproxen"
7255,"Tarproxen"
7256,"DicloDuo"
7257,"Aprofen"
7258,"Acidolac"
7259,"Roswera"
7260,"Avamys"
7261,"Ecomer"
7262,"Roswera"
7263,"Polopiryna"
7264,"Prostaforce"
7265,"Aminodral"
7266,"Ecomer"
7267,"Buprenorfina"
7268,"DicloDuo"
7269,"Ecomer"
7270,"Altacet"
7271,"Epiduo"
7272,"Tritace"
7273,"Otrivin"
7274,"Nolicin"
7275,"Acatar Zatoki"
7276,"Acatar Zatoki"
7277,"Prostaforce"
7278,"Otrivin"
7279,"Avamys"
7280,"Berodual"
7281,"Epiduo"
7282,"Otrivin"
7283,"Avamys"
7284,"Roswera"
7285,"Buderhin"
7286,"Tritace"
7287,"DicloDuo"
7288,"DicloDuo"
7289,"Acatar Zatoki"
7290,"Acatar Zatoki"
7291,"Altacet"
7292,"Nolicin"
7293,"Tritace"
7294,"Avamys"
7295,"Avamys"
7296,"Altacet"
7297,"Diprophos"
7298,"DicloDuo"
7299,"Altacet"
7300,"Nolicin"
7301,"Tritace"
7302,"Roswera"
7303,"Prostaforce"
7304,"Avamys"
7305,"Mucofluid"
7306,"Prostaforce"
7307,"Otrivin"
7308,"Otrivin"
7309,"Epiduo"
7310,"Nolicin"
7311,"Mucofluid"
7312,"Roswera"
7313,"Espumisan"
7314,"Prostaforce"
7315,"Polopiryna"
7316,"Apap Extra"
7317,"Mucofluid"
7318,"Tritace"
7319,"Apap Extra"
7320,"Altacet"
7321,"Acidolac"
7322,"Tarproxen"
7323,"Roswera"
7324,"Mucofluid"
7325,"Prostaforce"
7326,"Diprophos"
7327,"Buprenorfina"
7328,"Tarproxen"
7329,"Acidolac"
7330,"Epiduo"
7331,"Aprofen"
7332,"Buderhin"
7333,"Prostaforce"
7334,"Tritace"
7335,"Avamys"
7336,"Prostaforce"
7337,"Berodual"
7338,"Berodual"
7339,"Buderhin"
7340,"Otrivin"
7341,"Berodual"
7342,"Buderhin"
7343,"Acatar Zatoki"
7344,"DicloDuo"
7345,"Tritace"
7346,"Apap Extra"
7347,"Acatar Zatoki"
7348,"Diprophos"
7349,"DicloDuo"
7350,"Avamys"
7351,"DicloDuo"
7352,"Aprofen"
7353,"Acidolac"
7354,"Altacet"
7355,"Otrivin"
7356,"Ecomer"
7357,"Ecomer"
7358,"Acatar Zatoki"
7359,"Berodual"
7360,"Roswera"
7361,"Diprophos"
7362,"Acatar Zatoki"
7363,"Roswera"
7364,"Avamys"
7365,"Diprophos"
7366,"Diprophos"
7367,"Roswera"
7368,"Epiduo"
7369,"Mucofluid"
7370,"Avamys"
7371,"Nolicin"
7372,"Altacet"
7373,"Avamys"
7374,"Buderhin"
7375,"Avamys"
7376,"Algomed"
7377,"Buderhin"
7378,"Acatar Zatoki"
7379,"DicloDuo"
7380,"Algomed"
7381,"Epiduo"
7382,"Altacet"
7383,"Acatar Zatoki"
7384,"Buderhin"
7385,"Diprophos"
7386,"Apap Extra"
7387,"DicloDuo"
7388,"Aminodral"
7389,"Aprofen"
7390,"Mucofluid"
7391,"Buderhin"
7392,"DicloDuo"
7393,"Otrivin"
7394,"Diprophos"
7395,"Tarproxen"
7396,"Altacet"
7397,"Ecomer"
7398,"Apap Extra"
7399,"Berodual"
7400,"Buprenorfina"
7401,"Polopiryna"
7402,"Polopiryna"
7403,"Buderhin"
7404,"Diprophos"
7405,"Roswera"
7406,"Otrivin"
7407,"Aminodral"
7408,"Mucofluid"
7409,"Aminodral"
7410,"Ecomer"
7411,"Tritace"
7412,"Algomed"
7413,"Otrivin"
7414,"Avamys"
7415,"Acidolac"
7416,"Buprenorfina"
7417,"Ecomer"
7418,"Acatar Zatoki"
7419,"Tarproxen"
7420,"Otrivin"
7421,"Avamys"
7422,"Aprofen"
7423,"Acatar Zatoki"
7424,"Roswera"
7425,"Tritace"
7426,"Mucofluid"
7427,"Diprophos"
7428,"Aminodral"
7429,"Acidolac"
7430,"Otrivin"
7431,"Altacet"
7432,"Roswera"
7433,"Espumisan"
7434,"Tarproxen"
7435,"Ecomer"
7436,"Berodual"
7437,"Mucofluid"
7438,"Roswera"
7439,"Altacet"
7440,"Mucofluid"
7441,"Diprophos"
7442,"Buderhin"
7443,"DicloDuo"
7444,"Berodual"
7445,"Epiduo"
7446,"Acatar Zatoki"
